trial,state,value,seconds,elapsed_s,running_best,model,strategy
282,PRUNED,0.42947067244711146,0.397531,204.740658,0.4309125596044331,Logistic Regression,Optuna
283,PRUNED,0.43082686449161506,0.42828,205.221854,0.4309125596044331,Logistic Regression,Optuna
284,PRUNED,0.42737893467261606,0.472763,205.748748,0.4309125596044331,Logistic Regression,Optuna
285,PRUNED,0.43013407199824555,0.400352,206.199405,0.4309125596044331,Logistic Regression,Optuna
286,COMPLETE,0.42909998681101835,0.867148,207.116482,0.4309125596044331,Logistic Regression,Optuna
287,PRUNED,0.42456269899245114,0.386069,207.553001,0.4309125596044331,Logistic Regression,Optuna
288,COMPLETE,0.42729376780149675,0.887372,208.491382,0.4309125596044331,Logistic Regression,Optuna
289,PRUNED,0.4308000800827819,0.397897,208.939707,0.4309125596044331,Logistic Regression,Optuna
290,COMPLETE,0.429254132582848,0.799205,209.791033,0.4309125596044331,Logistic Regression,Optuna
291,PRUNED,0.43070558470772236,0.483961,210.334526,0.4309125596044331,Logistic Regression,Optuna
292,COMPLETE,0.42591033368604103,0.685363,211.069842,0.4309125596044331,Logistic Regression,Optuna
293,COMPLETE,0.4292770557959367,0.799069,211.920439,0.4309125596044331,Logistic Regression,Optuna
294,PRUNED,0.43085248209565213,0.484653,212.459269,0.4309125596044331,Logistic Regression,Optuna
295,COMPLETE,0.4285498974147837,0.769051,213.282698,0.4309125596044331,Logistic Regression,Optuna
296,COMPLETE,0.4291939179058388,0.797573,214.131487,0.4309125596044331,Logistic Regression,Optuna
297,PRUNED,0.42965783572440464,0.412173,214.593969,0.4309125596044331,Logistic Regression,Optuna
298,COMPLETE,0.4273627498725449,0.964253,215.610605,0.4309125596044331,Logistic Regression,Optuna
299,COMPLETE,0.4292815820506764,0.781543,216.443846,0.4309125596044331,Logistic Regression,Optuna
300,COMPLETE,0.42423901376658213,0.713566,217.207729,0.4309125596044331,Logistic Regression,Optuna
301,COMPLETE,0.4291338919614698,0.827861,218.08852,0.4309125596044331,Logistic Regression,Optuna
302,COMPLETE,0.4288261554407173,0.736939,218.875845,0.4309125596044331,Logistic Regression,Optuna
303,PRUNED,0.43062949557490926,0.439846,219.366926,0.4309125596044331,Logistic Regression,Optuna
304,PRUNED,0.43024061503258315,0.430221,219.848367,0.4309125596044331,Logistic Regression,Optuna
305,PRUNED,0.4307121154351696,0.456324,220.368484,0.4309125596044331,Logistic Regression,Optuna
306,PRUNED,0.42660060898587593,0.370388,220.789705,0.4309125596044331,Logistic Regression,Optuna
307,COMPLETE,0.42929899914136277,0.821064,221.661388,0.4309125596044331,Logistic Regression,Optuna
308,PRUNED,0.42858571571826987,0.50477,222.216729,0.4309125596044331,Logistic Regression,Optuna
309,COMPLETE,0.42927287407933573,0.82892,223.097217,0.4309125596044331,Logistic Regression,Optuna
310,COMPLETE,0.42865075010895115,0.855935,224.003992,0.4309125596044331,Logistic Regression,Optuna
311,COMPLETE,0.42802231045747835,0.709444,224.764607,0.4309125596044331,Logistic Regression,Optuna
312,COMPLETE,0.42914132258777027,0.812377,225.628451,0.4309125596044331,Logistic Regression,Optuna
313,PRUNED,0.43068840773572253,0.411388,226.09092,0.4309125596044331,Logistic Regression,Optuna
314,PRUNED,0.4305776227977458,0.452047,226.593982,0.4309125596044331,Logistic Regression,Optuna
315,COMPLETE,0.42247848906317276,0.702482,227.348073,0.4309125596044331,Logistic Regression,Optuna
316,PRUNED,0.4308705957273917,0.433743,227.834236,0.4309125596044331,Logistic Regression,Optuna
317,COMPLETE,0.4289368467378199,0.839335,228.725867,0.4309125596044331,Logistic Regression,Optuna
318,COMPLETE,0.42827995294345017,0.715561,229.491643,0.4309125596044331,Logistic Regression,Optuna
319,PRUNED,0.43071137031956386,0.432283,229.975615,0.4309125596044331,Logistic Regression,Optuna
320,PRUNED,0.43001531826213946,0.432064,230.468993,0.4309125596044331,Logistic Regression,Optuna
321,COMPLETE,0.429292553793101,0.77609,231.29753,0.4309125596044331,Logistic Regression,Optuna
322,PRUNED,0.4265185529954785,0.377782,231.725692,0.4309125596044331,Logistic Regression,Optuna
323,PRUNED,0.42982383290843595,0.459369,232.235772,0.4309125596044331,Logistic Regression,Optuna
324,COMPLETE,0.42924439778970735,0.817566,233.103195,0.4309125596044331,Logistic Regression,Optuna
325,COMPLETE,0.42930652347663606,0.816446,233.973907,0.4309125596044331,Logistic Regression,Optuna
326,COMPLETE,0.42912662436108745,0.811837,234.836596,0.4309125596044331,Logistic Regression,Optuna
327,PRUNED,0.4283936959463588,0.382597,235.270513,0.4309125596044331,Logistic Regression,Optuna
328,COMPLETE,0.4291112198110518,0.826074,236.14829,0.4309125596044331,Logistic Regression,Optuna
329,PRUNED,0.42949642930188636,0.460847,236.662752,0.4309125596044331,Logistic Regression,Optuna
330,PRUNED,0.4296910858124794,0.409712,237.12321,0.4309125596044331,Logistic Regression,Optuna
331,COMPLETE,0.4291971315686342,0.823665,237.997354,0.4309125596044331,Logistic Regression,Optuna
332,PRUNED,0.4161772189168469,0.407759,238.459383,0.4309125596044331,Logistic Regression,Optuna
333,PRUNED,0.4307981470984316,0.436564,238.950074,0.4309125596044331,Logistic Regression,Optuna
334,PRUNED,0.42985439453488583,0.396067,239.397952,0.4309125596044331,Logistic Regression,Optuna
335,PRUNED,0.43086543439800273,0.403213,239.853951,0.4309125596044331,Logistic Regression,Optuna
336,COMPLETE,0.4283683364156479,0.894911,240.798849,0.4309125596044331,Logistic Regression,Optuna
337,PRUNED,0.4287819326921247,0.416568,241.267481,0.4309125596044331,Logistic Regression,Optuna
338,COMPLETE,0.429193998649062,0.778787,242.097689,0.4309125596044331,Logistic Regression,Optuna
339,PRUNED,0.4298201406425174,0.412571,242.561357,0.4309125596044331,Logistic Regression,Optuna
340,COMPLETE,0.4286387621494087,0.877332,243.491163,0.4309125596044331,Logistic Regression,Optuna
341,COMPLETE,0.42931376150933404,0.780666,244.326627,0.4309125596044331,Logistic Regression,Optuna
342,COMPLETE,0.42692266217556757,0.717072,245.093913,0.4309125596044331,Logistic Regression,Optuna
343,COMPLETE,0.4292473551279765,0.790956,245.939465,0.4309125596044331,Logistic Regression,Optuna
344,COMPLETE,0.4292581720700482,0.809326,246.800722,0.4309125596044331,Logistic Regression,Optuna
345,COMPLETE,0.4257037790304929,0.800188,247.651156,0.4309125596044331,Logistic Regression,Optuna
346,COMPLETE,0.4267272522730962,0.987626,248.689788,0.4309125596044331,Logistic Regression,Optuna
347,PRUNED,0.4306823783143608,0.485971,249.228802,0.4309125596044331,Logistic Regression,Optuna
348,PRUNED,0.42556229216175195,0.379545,249.659583,0.4309125596044331,Logistic Regression,Optuna
349,PRUNED,0.4308324094231074,0.404331,250.11499,0.4309125596044331,Logistic Regression,Optuna
350,COMPLETE,0.4291943815779704,0.789691,250.964393,0.4309125596044331,Logistic Regression,Optuna
351,COMPLETE,0.42826764632630265,0.764472,251.779846,0.4309125596044331,Logistic Regression,Optuna
352,COMPLETE,0.4275916544261266,0.868325,252.700968,0.4309125596044331,Logistic Regression,Optuna
353,COMPLETE,0.42906446412301086,0.788496,253.541594,0.4309125596044331,Logistic Regression,Optuna
354,COMPLETE,0.42836035804439443,0.761427,254.353365,0.4309125596044331,Logistic Regression,Optuna
355,COMPLETE,0.4118467341457326,0.681134,255.087262,0.4309125596044331,Logistic Regression,Optuna
356,COMPLETE,0.4290189336283874,0.822078,255.960146,0.4309125596044331,Logistic Regression,Optuna
357,COMPLETE,0.42913939204268936,0.762497,256.773542,0.4309125596044331,Logistic Regression,Optuna
358,PRUNED,0.42993984864470636,0.50494,257.339083,0.4309125596044331,Logistic Regression,Optuna
359,COMPLETE,0.4289945893671569,0.743163,258.132137,0.4309125596044331,Logistic Regression,Optuna
360,COMPLETE,0.42907849746599114,0.8243,259.007602,0.4309125596044331,Logistic Regression,Optuna
361,PRUNED,0.4260864946267084,0.404527,259.462964,0.4309125596044331,Logistic Regression,Optuna
362,COMPLETE,0.4292005852485164,0.814644,260.331529,0.4309125596044331,Logistic Regression,Optuna
363,COMPLETE,0.4286424694150335,0.844436,261.227436,0.4309125596044331,Logistic Regression,Optuna
364,COMPLETE,0.4284098074768706,0.719858,261.998047,0.4309125596044331,Logistic Regression,Optuna
365,COMPLETE,0.4292864083358366,0.786805,262.837975,0.4309125596044331,Logistic Regression,Optuna
366,PRUNED,0.43036291109079355,0.456043,263.344783,0.4309125596044331,Logistic Regression,Optuna
367,PRUNED,0.42772793785372487,0.387794,263.78354,0.4309125596044331,Logistic Regression,Optuna
368,COMPLETE,0.42915307853057283,0.806355,264.640055,0.4309125596044331,Logistic Regression,Optuna
369,COMPLETE,0.4291531631520134,0.855732,265.549265,0.4309125596044331,Logistic Regression,Optuna
370,PRUNED,0.4284341586853697,0.38567,265.985337,0.4309125596044331,Logistic Regression,Optuna
371,PRUNED,0.42961006446510674,0.470102,266.506597,0.4309125596044331,Logistic Regression,Optuna
372,COMPLETE,0.42914264347503384,0.846001,267.404527,0.4309125596044331,Logistic Regression,Optuna
373,PRUNED,0.42880010087516907,0.467935,267.927697,0.4309125596044331,Logistic Regression,Optuna
374,COMPLETE,0.428996410211949,0.831152,268.812395,0.4309125596044331,Logistic Regression,Optuna
375,PRUNED,0.43039463527679056,0.415099,269.27934,0.4309125596044331,Logistic Regression,Optuna
376,PRUNED,0.43064078428087316,0.439309,269.769161,0.4309125596044331,Logistic Regression,Optuna
377,COMPLETE,0.4240232639502269,0.779337,270.601031,0.4309125596044331,Logistic Regression,Optuna
378,COMPLETE,0.4292542911125004,0.819416,271.48046,0.4309125596044331,Logistic Regression,Optuna
379,PRUNED,0.428713180455777,0.513699,272.044623,0.4309125596044331,Logistic Regression,Optuna
380,COMPLETE,0.42925232418927645,0.798524,272.895303,0.4309125596044331,Logistic Regression,Optuna
381,PRUNED,0.42936999435842804,0.42295,273.371498,0.4309125596044331,Logistic Regression,Optuna
382,COMPLETE,0.4288900383773706,0.821868,274.24496,0.4309125596044331,Logistic Regression,Optuna
383,COMPLETE,0.4287790389729265,0.738761,275.035194,0.4309125596044331,Logistic Regression,Optuna
384,PRUNED,0.43079367490966236,0.480043,275.566925,0.4309125596044331,Logistic Regression,Optuna
385,PRUNED,0.42558831819019616,0.374616,275.995,0.4309125596044331,Logistic Regression,Optuna
386,COMPLETE,0.42922226755101134,0.769907,276.81603,0.4309125596044331,Logistic Regression,Optuna
387,PRUNED,0.43086830086049216,0.415333,277.282745,0.4309125596044331,Logistic Regression,Optuna
388,PRUNED,0.4298034952420404,0.493336,277.826525,0.4309125596044331,Logistic Regression,Optuna
389,PRUNED,0.43004497679491704,0.438766,278.319614,0.4309125596044331,Logistic Regression,Optuna
390,PRUNED,0.43089390982734355,0.425563,278.798979,0.4309125596044331,Logistic Regression,Optuna
391,PRUNED,0.42393445124128387,0.378806,279.228308,0.4309125596044331,Logistic Regression,Optuna
392,COMPLETE,0.4292805072783312,0.780323,280.058662,0.4309125596044331,Logistic Regression,Optuna
393,PRUNED,0.43067930807223576,0.470686,280.579349,0.4309125596044331,Logistic Regression,Optuna
394,PRUNED,0.4294570194931608,0.408988,281.041512,0.4309125596044331,Logistic Regression,Optuna
395,COMPLETE,0.4291992434726059,0.782909,281.878962,0.4309125596044331,Logistic Regression,Optuna
396,COMPLETE,0.4282906333602378,0.864748,282.794408,0.4309125596044331,Logistic Regression,Optuna
397,PRUNED,0.426103992650655,0.39423,283.238988,0.4309125596044331,Logistic Regression,Optuna
398,PRUNED,0.43088141580150674,0.431423,283.723884,0.4309125596044331,Logistic Regression,Optuna
399,COMPLETE,0.4291287383399021,0.784224,284.559419,0.4309125596044331,Logistic Regression,Optuna
400,COMPLETE,0.4266427961151645,0.969307,285.58148,0.4309125596044331,Logistic Regression,Optuna
401,PRUNED,0.4294805659484432,0.416716,286.055133,0.4309125596044331,Logistic Regression,Optuna
402,PRUNED,0.43073577263747076,0.436768,286.545592,0.4309125596044331,Logistic Regression,Optuna
403,PRUNED,0.42115369305179745,0.369689,286.967752,0.4309125596044331,Logistic Regression,Optuna
404,PRUNED,0.4304869119226432,0.409712,287.428258,0.4309125596044331,Logistic Regression,Optuna
405,COMPLETE,0.4288674484777917,0.833139,288.312738,0.4309125596044331,Logistic Regression,Optuna
406,PRUNED,0.43011305081329554,0.428922,288.79453,0.4309125596044331,Logistic Regression,Optuna
407,COMPLETE,0.428638377079442,0.850559,289.697945,0.4309125596044331,Logistic Regression,Optuna
408,COMPLETE,0.4289797561927868,0.748107,290.499169,0.4309125596044331,Logistic Regression,Optuna
409,COMPLETE,0.42920520138317125,0.815191,291.370997,0.4309125596044331,Logistic Regression,Optuna
410,COMPLETE,0.42582105877379367,0.695984,292.120799,0.4309125596044331,Logistic Regression,Optuna
411,COMPLETE,0.428343366999098,0.861813,293.033492,0.4309125596044331,Logistic Regression,Optuna
412,PRUNED,0.43073812423274804,0.406195,293.490258,0.4309125596044331,Logistic Regression,Optuna
413,PRUNED,0.4275766631050753,0.491544,294.03352,0.4309125596044331,Logistic Regression,Optuna
414,COMPLETE,0.42899649810905044,0.827607,294.91486,0.4309125596044331,Logistic Regression,Optuna
415,PRUNED,0.4289987347545747,0.392967,295.358301,0.4309125596044331,Logistic Regression,Optuna
416,PRUNED,0.4275240640106376,0.438856,295.847745,0.4309125596044331,Logistic Regression,Optuna
417,COMPLETE,0.42718435538886323,0.98069,296.879664,0.4309125596044331,Logistic Regression,Optuna
418,COMPLETE,0.4291909498851843,0.798583,297.729602,0.4309125596044331,Logistic Regression,Optuna
419,PRUNED,0.42885637011690103,0.430042,298.210235,0.4309125596044331,Logistic Regression,Optuna
420,COMPLETE,0.4289932705872939,0.825795,299.08667,0.4309125596044331,Logistic Regression,Optuna
421,PRUNED,0.416990064317188,0.390619,299.530177,0.4309125596044331,Logistic Regression,Optuna
422,PRUNED,0.4307482839325948,0.414806,299.996062,0.4309125596044331,Logistic Regression,Optuna
0,COMPLETE,0.4020188917816463,16.854377,16.854377,0.4020188917816463,Extra Trees,Optuna
1,COMPLETE,0.40927102352917827,9.885729,26.799494,0.40927102352917827,Extra Trees,Optuna
2,COMPLETE,0.41002474949202933,12.896818,39.747199,0.41002474949202933,Extra Trees,Optuna
3,COMPLETE,0.41471483758031624,7.582574,47.388919,0.41471483758031624,Extra Trees,Optuna
4,PRUNED,0.407359181912105,4.785628,52.235904,0.41471483758031624,Extra Trees,Optuna
5,PRUNED,0.37347208190530395,7.948355,60.240471,0.41471483758031624,Extra Trees,Optuna
6,COMPLETE,0.40166455006012747,10.108119,70.400658,0.41471483758031624,Extra Trees,Optuna
7,PRUNED,0.4015151622723564,7.974721,78.426576,0.41471483758031624,Extra Trees,Optuna
8,COMPLETE,0.41245659081010727,11.510786,89.989262,0.41471483758031624,Extra Trees,Optuna
9,COMPLETE,0.4113808896788167,16.521025,106.562034,0.41471483758031624,Extra Trees,Optuna
10,COMPLETE,0.41573147089726686,6.456912,113.069863,0.41573147089726686,Extra Trees,Optuna
11,PRUNED,0.41266384218828067,4.354815,117.490561,0.41573147089726686,Extra Trees,Optuna
12,COMPLETE,0.4174192481137786,6.415108,123.958778,0.4174192481137786,Extra Trees,Optuna
13,COMPLETE,0.41483746719472386,8.112677,132.124973,0.4174192481137786,Extra Trees,Optuna
14,PRUNED,0.3744796051422886,24.354127,156.534838,0.4174192481137786,Extra Trees,Optuna
15,COMPLETE,0.41756712984504035,4.117048,160.705836,0.41756712984504035,Extra Trees,Optuna
16,PRUNED,0.41138422780378914,1.269403,162.025912,0.41756712984504035,Extra Trees,Optuna
17,COMPLETE,0.41595626032175925,6.28616,168.364489,0.41756712984504035,Extra Trees,Optuna
18,COMPLETE,0.41226629686464217,3.208442,171.626035,0.41756712984504035,Extra Trees,Optuna
19,PRUNED,0.411238934202368,1.768781,173.449651,0.41756712984504035,Extra Trees,Optuna
20,PRUNED,0.41059797744187404,4.074157,177.579001,0.41756712984504035,Extra Trees,Optuna
21,COMPLETE,0.41022233004557923,6.033865,183.667572,0.41756712984504035,Extra Trees,Optuna
22,COMPLETE,0.41175530873909594,5.441411,189.162614,0.41756712984504035,Extra Trees,Optuna
23,COMPLETE,0.4181455429849282,4.822071,194.04111,0.4181455429849282,Extra Trees,Optuna
24,COMPLETE,0.41666731671407126,4.489586,198.581138,0.4181455429849282,Extra Trees,Optuna
25,PRUNED,0.41239903780053444,2.375066,201.008259,0.4181455429849282,Extra Trees,Optuna
26,PRUNED,0.40770309794998216,1.499822,202.564233,0.4181455429849282,Extra Trees,Optuna
27,PRUNED,0.40833701621504936,3.348007,205.965027,0.4181455429849282,Extra Trees,Optuna
28,PRUNED,0.3742285819148542,6.679515,212.698054,0.4181455429849282,Extra Trees,Optuna
29,PRUNED,0.4063444565287796,7.350672,220.103219,0.4181455429849282,Extra Trees,Optuna
30,PRUNED,0.39739955904237484,5.129474,225.286734,0.4181455429849282,Extra Trees,Optuna
31,COMPLETE,0.4175146047646261,4.934175,230.2775,0.4181455429849282,Extra Trees,Optuna
32,COMPLETE,0.41788918280477544,3.338543,233.691208,0.4181455429849282,Extra Trees,Optuna
33,COMPLETE,0.4104061346751646,2.680685,236.424914,0.4181455429849282,Extra Trees,Optuna
34,PRUNED,0.40592848525863057,2.262018,238.739983,0.4181455429849282,Extra Trees,Optuna
35,COMPLETE,0.4172585021950265,2.548785,241.341249,0.4181455429849282,Extra Trees,Optuna
36,COMPLETE,0.4114206469270387,3.925501,245.316961,0.4181455429849282,Extra Trees,Optuna
37,PRUNED,0.39702690370017407,3.019101,248.389323,0.4181455429849282,Extra Trees,Optuna
38,PRUNED,0.3724019695624766,19.821234,268.264569,0.4181455429849282,Extra Trees,Optuna
39,COMPLETE,0.41485890653243657,2.226503,270.555886,0.4181455429849282,Extra Trees,Optuna
40,COMPLETE,0.41317500409695757,2.439052,273.047458,0.4181455429849282,Extra Trees,Optuna
41,COMPLETE,0.37668772998521627,20.48051,293.580479,0.4181455429849282,Extra Trees,Optuna
42,COMPLETE,0.4175704946247529,6.629816,300.276186,0.4181455429849282,Extra Trees,Optuna
0,COMPLETE,0.39601822902034084,16.704756,16.704756,0.39601822902034084,CatBoost,Optuna
1,COMPLETE,0.40849189171808603,23.386152,40.142586,0.40849189171808603,CatBoost,Optuna
2,COMPLETE,0.39263264307938733,77.503274,117.697685,0.40849189171808603,CatBoost,Optuna
3,COMPLETE,0.4048733927683803,11.394887,129.151566,0.40849189171808603,CatBoost,Optuna
4,COMPLETE,0.41226442404529,9.871634,139.07548,0.41226442404529,CatBoost,Optuna
5,COMPLETE,0.38428202388748156,30.677966,169.806021,0.41226442404529,CatBoost,Optuna
6,PRUNED,0.4078230309067442,30.244284,200.102201,0.41226442404529,CatBoost,Optuna
7,PRUNED,0.3781473299893173,5.579062,205.733,0.41226442404529,CatBoost,Optuna
8,PRUNED,0.37677772087614547,32.738563,238.524556,0.41226442404529,CatBoost,Optuna
9,COMPLETE,0.36422954266866675,31.319815,269.895917,0.41226442404529,CatBoost,Optuna
10,COMPLETE,0.4191431190207704,5.274981,275.224203,0.4191431190207704,CatBoost,Optuna
11,COMPLETE,0.41716192316216,5.203528,280.482696,0.4191431190207704,CatBoost,Optuna
12,COMPLETE,0.41566527059140485,5.667184,286.204833,0.4191431190207704,CatBoost,Optuna
13,COMPLETE,0.42271061242853986,5.456584,291.714965,0.42271061242853986,CatBoost,Optuna
14,COMPLETE,0.42252630967309873,4.618938,296.388602,0.42271061242853986,CatBoost,Optuna
15,COMPLETE,0.4210818519662909,7.589866,304.032822,0.42271061242853986,CatBoost,Optuna
0,,0.4260820858176773,0.810784,0.810784,0.4260820858176773,Logistic Regression,FLAML
1,,0.4257877982653773,0.820968,1.631752,0.4260820858176773,Logistic Regression,FLAML
2,,0.4267846209987483,1.013693,2.645445,0.4267846209987483,Logistic Regression,FLAML
3,,0.4282361975710951,0.854282,3.499727,0.4282361975710951,Logistic Regression,FLAML
4,,0.42733358054689335,0.934151,4.433878,0.4282361975710951,Logistic Regression,FLAML
5,,0.4287545660120855,0.848322,5.2822,0.4287545660120855,Logistic Regression,FLAML
6,,0.42918866904077646,0.785009,6.067208999999999,0.42918866904077646,Logistic Regression,FLAML
7,,0.42897487679641877,0.739958,6.807166999999999,0.42918866904077646,Logistic Regression,FLAML
8,,0.42877668210798303,0.876077,7.683243999999998,0.42918866904077646,Logistic Regression,FLAML
9,,0.4286474066538369,0.841807,8.525050999999998,0.42918866904077646,Logistic Regression,FLAML
10,,0.42862834812221823,0.775434,9.300484999999998,0.42918866904077646,Logistic Regression,FLAML
11,,0.42683286180736363,1.070308,10.370792999999999,0.42918866904077646,Logistic Regression,FLAML
12,,0.4292124521548198,0.762939,11.133731999999998,0.4292124521548198,Logistic Regression,FLAML
13,,0.4289309045440559,0.750097,11.883828999999999,0.4292124521548198,Logistic Regression,FLAML
14,,0.42882157788090386,0.874772,12.758600999999999,0.4292124521548198,Logistic Regression,FLAML
15,,0.42876462575386887,0.726384,13.484984999999998,0.4292124521548198,Logistic Regression,FLAML
16,,0.428803994823118,0.852725,14.337709999999998,0.4292124521548198,Logistic Regression,FLAML
17,,0.42921678600791885,0.74861,15.086319999999997,0.42921678600791885,Logistic Regression,FLAML
18,,0.4273549161915189,0.714204,15.800523999999998,0.42921678600791885,Logistic Regression,FLAML
19,,0.4289985877362052,0.792287,16.592810999999998,0.42921678600791885,Logistic Regression,FLAML
20,,0.4291490455035392,0.743756,17.336567,0.42921678600791885,Logistic Regression,FLAML
21,,0.4292240149568256,0.799789,18.136356,0.4292240149568256,Logistic Regression,FLAML
22,,0.42908818377079144,0.779349,18.915705,0.4292240149568256,Logistic Regression,FLAML
23,,0.42804331165519477,0.709641,19.625346,0.4292240149568256,Logistic Regression,FLAML
24,,0.4290426967717298,0.872127,20.497473,0.4292240149568256,Logistic Regression,FLAML
25,,0.4278493877778427,0.698811,21.196284,0.4292240149568256,Logistic Regression,FLAML
26,,0.42915469993866734,0.774682,21.970965999999997,0.4292240149568256,Logistic Regression,FLAML
27,,0.4282245941511515,0.723034,22.693999999999996,0.4292240149568256,Logistic Regression,FLAML
28,,0.42915191563214,0.839243,23.533242999999995,0.4292240149568256,Logistic Regression,FLAML
29,,0.4281918957271656,0.716809,24.250051999999997,0.4292240149568256,Logistic Regression,FLAML
30,,0.42816582285860366,0.723751,24.973802999999997,0.4292240149568256,Logistic Regression,FLAML
31,,0.42911995476241077,0.840876,25.814678999999998,0.4292240149568256,Logistic Regression,FLAML
32,,0.4291995214926665,0.808178,26.622857,0.4292240149568256,Logistic Regression,FLAML
33,,0.4287496065356449,0.739431,27.362288,0.4292240149568256,Logistic Regression,FLAML
34,,0.42920294604477477,0.787618,28.149905999999998,0.4292240149568256,Logistic Regression,FLAML
35,,0.4292210361826367,0.828547,28.978453,0.4292240149568256,Logistic Regression,FLAML
36,,0.42877829129745665,0.778243,29.756695999999998,0.4292240149568256,Logistic Regression,FLAML
37,,0.42565727803687387,0.821243,30.577938999999997,0.4292240149568256,Logistic Regression,FLAML
38,,0.42611971979885815,0.872204,31.450142999999997,0.4292240149568256,Logistic Regression,FLAML
39,,0.4258733564491717,0.827609,32.277752,0.4292240149568256,Logistic Regression,FLAML
40,,0.42593141413894325,0.85803,33.135782,0.4292240149568256,Logistic Regression,FLAML
41,,0.4272228141975181,0.992004,34.127786,0.4292240149568256,Logistic Regression,FLAML
42,,0.4271412414376364,0.944186,35.071972,0.4292240149568256,Logistic Regression,FLAML
43,,0.42605719694411653,0.833588,35.90556,0.4292240149568256,Logistic Regression,FLAML
44,,0.4259153493980003,0.88652,36.79208,0.4292240149568256,Logistic Regression,FLAML
45,,0.429111089578331,0.789353,37.581433,0.4292240149568256,Logistic Regression,FLAML
46,,0.42923570774183095,0.816332,38.397765,0.42923570774183095,Logistic Regression,FLAML
47,,0.4292240149568256,0.810848,39.208613,0.42923570774183095,Logistic Regression,FLAML
48,,0.42863707311923127,0.835784,40.044397,0.42923570774183095,Logistic Regression,FLAML
49,,0.42079407781758404,0.696005,40.740401999999996,0.42923570774183095,Logistic Regression,FLAML
50,,0.42878876959506157,0.76849,41.508891999999996,0.42923570774183095,Logistic Regression,FLAML
51,,0.42925915263453457,0.776227,42.285118999999995,0.42925915263453457,Logistic Regression,FLAML
52,,0.42908335235665845,0.810348,43.09546699999999,0.42925915263453457,Logistic Regression,FLAML
53,,0.42876327565280564,0.781045,43.87651199999999,0.42925915263453457,Logistic Regression,FLAML
54,,0.42918018226897,0.835422,44.71193399999999,0.42925915263453457,Logistic Regression,FLAML
55,,0.42894812964909046,0.817462,45.52939599999999,0.42925915263453457,Logistic Regression,FLAML
56,,0.42926938356610145,0.735136,46.26453199999999,0.42926938356610145,Logistic Regression,FLAML
57,,0.42925915263453457,0.798618,47.063149999999986,0.42926938356610145,Logistic Regression,FLAML
58,,0.42929608227211863,0.758175,47.82132499999999,0.42929608227211863,Logistic Regression,FLAML
59,,0.42920962628157183,0.775473,48.596797999999986,0.42929608227211863,Logistic Regression,FLAML
60,,0.42885134437342876,0.767181,49.363978999999986,0.42929608227211863,Logistic Regression,FLAML
61,,0.4291217072505922,0.780578,50.144556999999985,0.42929608227211863,Logistic Regression,FLAML
62,,0.42931684483659543,0.788183,50.93273999999998,0.42931684483659543,Logistic Regression,FLAML
63,,0.4288873485575609,0.74552,51.67825999999998,0.42931684483659543,Logistic Regression,FLAML
64,,0.4290638140834629,0.840318,52.518577999999984,0.42931684483659543,Logistic Regression,FLAML
65,,0.428751857620629,0.727307,53.24588499999999,0.42931684483659543,Logistic Regression,FLAML
66,,0.42901210000941276,0.806432,54.05231699999999,0.42931684483659543,Logistic Regression,FLAML
67,,0.42893417175897763,0.75857,54.81088699999999,0.42931684483659543,Logistic Regression,FLAML
68,,0.42909667582042504,0.821448,55.63233499999998,0.42931684483659543,Logistic Regression,FLAML
69,,0.42916347845093555,0.778364,56.41069899999999,0.42931684483659543,Logistic Regression,FLAML
70,,0.4292539575003413,0.815212,57.22591099999999,0.42931684483659543,Logistic Regression,FLAML
71,,0.4292214005202543,0.853951,58.07986199999999,0.42931684483659543,Logistic Regression,FLAML
72,,0.4292359616745098,0.745537,58.82539899999999,0.42931684483659543,Logistic Regression,FLAML
73,,0.42897687127131706,0.811268,59.63666699999999,0.42931684483659543,Logistic Regression,FLAML
74,,0.4291232706569361,0.864857,60.50152399999999,0.42931684483659543,Logistic Regression,FLAML
75,,0.429327950939345,0.770173,61.27169699999999,0.429327950939345,Logistic Regression,FLAML
76,,0.4292317230214524,0.789522,62.06121899999999,0.429327950939345,Logistic Regression,FLAML
77,,0.4291491774915614,0.75911,62.82032899999999,0.429327950939345,Logistic Regression,FLAML
78,,0.4290220441349426,0.848591,63.668919999999986,0.429327950939345,Logistic Regression,FLAML
79,,0.42895256149037,0.726666,64.39558599999998,0.429327950939345,Logistic Regression,FLAML
80,,0.429185461349417,0.756746,65.15233199999999,0.429327950939345,Logistic Regression,FLAML
81,,0.42921519279850573,0.920082,66.07241399999998,0.429327950939345,Logistic Regression,FLAML
82,,0.42921229349402007,0.768393,66.84080699999998,0.429327950939345,Logistic Regression,FLAML
83,,0.4293382311363143,0.777213,67.61801999999999,0.4293382311363143,Logistic Regression,FLAML
84,,0.42143829486510603,0.740997,68.35901699999998,0.4293382311363143,Logistic Regression,FLAML
85,,0.4291153443819349,0.815381,69.17439799999998,0.4293382311363143,Logistic Regression,FLAML
86,,0.42883071585008325,0.738008,69.91240599999998,0.4293382311363143,Logistic Regression,FLAML
87,,0.42914775040231334,0.820228,70.73263399999998,0.4293382311363143,Logistic Regression,FLAML
88,,0.42904006917364823,0.746452,71.47908599999998,0.4293382311363143,Logistic Regression,FLAML
89,,0.4292220115049292,0.782177,72.26126299999999,0.4293382311363143,Logistic Regression,FLAML
